Headline,Time,Detail,images
Chandrababu Arrest: చంద్రబాబు అరెస్ట్‌.. ఏసీబీ కోర్టులో ముగిసిన వాదనలు,Published : 10 Sep 2023 14:51 IST,"విజయవాడ: స్కిల్‌ డెవలప్‌మెంట్ కేసులో తెదేపా అధినేత చంద్రబాబు అరెస్ట్‌ నేపథ్యంలో విజయవాడలోని ఏసీబీ కోర్టులో వాదనలు ముగిశాయి. ఈ వాదనలు సుదీర్ఘంగా కొనసాగాయి. చంద్రబాబు తరఫున సుప్రీంకోర్టు న్యాయవాది సిద్ధార్థ లూథ్రా, సీఐడీ తరఫున అదనపు ఏజీ పొన్నవోలు సుధాకర్‌రెడ్డి వాదనలు వినిపించారు. ఉదయం 8 గంటలకు తర్వాత ప్రారంభమైన వాదనలు.. మధ్యాహ్నం 2.30 గంటల వరకు కొనసాగాయి. ఈ కేసులో కోర్టుకు సీఐడీ సమర్పించిన రిమాండ్‌ రిపోర్టుపై ఇరుపక్షాలు న్యాయవాదులు తమ వాదనలు వినిపించారు. 
సిద్ధార్థ లూథ్రా, అదనపు ఏజీ పొన్నవోలు ఏమని వాదించారంటే..
ఈ కేసులో 409 సెక్షన్‌ పెట్టడం సబబు కాదని.. ఆ సెక్షన్‌ పెట్టాలంటే ముందు సరైన సాక్ష్యం చూపాలని సిద్ధార్థ లూథ్రా తన వాదనలు వినిపించారు. రిమాండ్‌ రిపోర్టు తిరస్కరించాలంటూ నోటీసు ఇచ్చారు. దీంతో తిరస్కరణ వాదనలకు న్యాయమూర్తి అవకాశం కల్పించారు. కేసులో చంద్రబాబు పాత్రపై ప్రాథమిక ఆధారాలు ఉన్నాయా? అని సీఐడీని న్యాయమూర్తి ప్రశ్నించారు. సీఐడీ తరఫున అదనపు ఏజీ పొన్నవోలు సుధాకర్‌రెడ్డి వాదనలు వినిపించారు. శనివారం ఉదయం 6 గంటలకే చంద్రబాబును అరెస్ట్ చేశామని.. 24 గంటల్లోపు కోర్టులో ప్రవేశపెట్టామని చెప్పారు. ఈ కేసులో ఇప్పటి వరకు 8 మందిని అరెస్ట్‌ చేశామన్నారు. 
చంద్రబాబును ఇరికించే ప్రయత్నం చేస్తున్నారని.. ఆయన హక్కులకు భంగం కలిగించేలా సీఐడీ పోలీసులు వ్యవహరించారని సిద్ధార్థ లూథ్రా కోర్టు దృష్టికి తీసుకెళ్లారు. గవర్నర్‌ అనుమతి లేకుండా చంద్రబాబును అరెస్ట్‌ చేశారని చెప్పారు. శుక్రవారం ఉదయం 10 గంటల నుంచి సీఐడీ అధికారుల ఫోన్‌ సంభాషణలను కోర్టుకు సమర్పించేలా ఆదేశాలు ఇవ్వాలని ఆయన కోరారు. 
ఈ క్రమంలో సీఐడీకి న్యాయస్థానం పలు ప్రశ్నలు సంధించింది. 2021లో కేసు పెడితే ఇప్పటి వరకు చంద్రబాబును ఎందుకు అరెస్ట్‌ చేయలేదని ప్రశ్నించింది. ఎఫ్‌ఐఆర్‌లో ఆయన పేరును ఎందుకు చేర్చలేదని కోర్టు ప్రశ్నించగా.. రిమాండ్‌ రిపోర్ట్‌లో అన్ని అంశాలు చేర్చామని అదనపు ఏజీ పొన్నవోలు సుధాకర్‌రెడ్డికి తెలిపారు. ఈ క్రమంలో 409 సెక్షన్‌పై ఏసీబీ కోర్టులో సుదీర్ఘంగా వాదనలు కొనసాగాయి. మధ్యలో న్యాయమూర్తి పలుమార్లు విరామం ఇచ్చారు. సుమారు గంటపాటు భోజన విరామం అనంతరం తిరిగి మధ్యాహ్నం 1.45 గంటల ప్రాంతంలో వాదనలు ప్రారంభమయ్యాయి. ఆ తర్వాత సుమారు మధ్యాహ్నం 2.30 గంటల సమయంలో వాదనలు ముగిశాయి. ఉదయం నుంచి  సుమారు 6.30 గంటల పాటు ఈ వాదనలు కొనసాగాయి.",https://assets.eenadu.net/article_multiple_images/123168088_100923cbn-case-brk1a.jpg
Headline,Time,Detail,images
Chandrababu arrest: రోడ్డు మార్గంలో రాజమహేంద్రవరం జైలుకు చంద్రబాబు,Published : 10 Sep 2023 21:52 IST,"విజయవాడ: ఏపీ స్కిల్‌ డెవలప్‌మెంట్‌ కేసులో తెదేపా అధినేత చంద్రబాబుకు విజయవాడ ఏసీబీ కోర్టు 14 రోజుల రిమాండ్‌ విధించడంతో ఆయన్ను రాజమహేంద్రవరం కేంద్ర కారాగారానికి తరలిస్తున్నారు. శాంతి భద్రతల దృష్ట్యా వాయుమార్గంలో చంద్రబాబును రాజమహేంద్రవరం తరలిస్తారని ప్రచారం జరిగినప్పటికీ.. రాత్రి 9.30 గంటలకు రోడ్డు మార్గంలోనే  భారీ బందోబస్తు మధ్య తీసుకెళ్లారు. కోర్టు నుంచి బయటకు వచ్చిన చంద్రబాబు.. అక్కడే పార్టీ నాయకులు, కార్యకర్తలకు అభివాదం చేస్తూ ముందుకు సాగారు. ఆదివారం అర్ధరాత్రి దాటిన తర్వాత చంద్రబాబు కాన్వాయ్‌ రాజమహేంద్రవరం చేరుకునే అవకాశం ఉంది. విజయవాడలో జోరు వర్షం కురుస్తోంది. వర్షం కురుస్తున్నప్పటికీ తెదేపా శ్రేణులు చంద్రబాబు కాన్వాయ్‌ను అనుసరిస్తున్నారు.",https://assets.eenadu.net/article_img/10babu51a.jpg
Headline,Time,Detail,images
Geeta Mukherjee: మహిళా రిజర్వేషన్‌ బిల్లుకు మార్గదర్శి గీతా ముఖర్జీ.. ఎవరామె?,Published : 20 Sep 2023 21:25 IST,"ఇంటర్నెట్‌ డెస్క్‌: చట్టసభల్లో రిజర్వేషన్ల కోసం దేశ మహిళలు మూడు దశాబ్దాలుగా ఎదురుచూస్తోన్న బిల్లుకు మోక్షం కలిగే ప్రక్రియ చివరి దశకు చేరింది. తాజాగా ఇది లోక్‌సభలో ఆమోదం పొందడం.. విపక్షాలు కూడా ఈ బిల్లుకు మద్దతివ్వడంతో మహిళా రిజర్వేషన్‌ బిల్లు చట్టరూపం దాల్చేందుకు అడుగు దూరంలో ఉంది. ఈ క్రమంలో లోక్‌సభలో జరిగిన చర్చలో ఈ బిల్లుకు మూలకారణమైన గీతా ముఖర్జీ (Geeta Mukherjee) పేరు పలుమార్లు ప్రస్తావనకు వచ్చింది. ఎవరీ గీతా ముఖర్జీ అని ఒకసారి చరిత్రలోకి తొంగి చూస్తే.. 
మహిళా బిల్లు.. భాజపాకు ‘రాజకీయ ఎజెండా’ కాదు!
మహిళా రిజర్వేషన్‌ బిల్లును 1996లో హెచ్‌డీ దేవెగౌడ సారథ్యంలోని యునైటెడ్‌ ఫ్రంట్‌ ప్రభుత్వం తొలుత లోక్‌సభలో ప్రవేశపెట్టింది. ఈ బిల్లును సెప్టెంబర్‌ 12, 1996లో గీతా ముఖర్జీ తొలిసారి లోక్‌సభలో ప్రవేశపెట్టారు. జాయింట్‌ పార్లమెంటరీ కమిటీ ఛైర్మన్‌గా ఉన్న ఆమె.. బిల్లుపై సమగ్ర సమీక్ష జరిపి, ఏడు కీలక సిఫార్సులు చేశారు. పార్లమెంటు ముందుకు ఈ బిల్లు రావడం ఐదోసారి కావడం గమనార్హం.
కోల్‌కతాలో 1924లో జన్మించిన గీతా ముఖర్జీ.. విద్యార్థి దశలోనే రాజకీయాల్లోకి ప్రవేశించారు. సీపీఐ నేత బిశ్వనాథ్‌ ముఖర్జీని ఆమె వివాహం చేసుకున్నారు. అనంతరం 1946లో బెంగాల్‌ స్టేట్‌ కమిటీ సభ్యురాలిగా ఎన్నికయ్యారు. బ్రిటిషర్లకు వ్యతిరేకంగా జరిగిన విద్యార్థి, కార్మిక ఉద్యమాల్లో చురుగ్గా పాల్గొన్నారు. అరెస్టయి ఆరునెలలపాటు జైల్లో ఉన్నారు.
1967లో పశ్చిమబెంగాల్‌ అసెంబ్లీలో తొలిసారి అడుగుపెట్టిన ఆమె.. 1977 వరకు కొనసాగారు. 1980లో పన్స్కుర లోక్‌సభ స్థానం నుంచి గెలుపొంది.. తన చివరి శ్వాస వరకు (2000) అదే స్థానానికి ప్రాతినిధ్యం వహించారు. సీపీఐ నేషనల్‌ కౌన్సిల్‌, నేషనల్‌ ఎగ్జిక్యూటివ్‌ కమిటీల్లోనూ సభ్యురాలిగా పనిచేశారు. వివిధ పార్లమెంటరీ కమిటీల్లో సభ్యురాలిగా ఉన్న ఆమె.. మహిళలకు సంబంధించిన అనేక కమిటీల్లో ఉన్నారు. సామాజిక న్యాయం, మహిళల హక్కుల కోసం పోరాటంలో తన బలమైన గళాన్ని వినిపించారు.
గీతా ముఖర్జీ బెంగాలీలో భారత్‌ ఉపకథ, చోటోదేర్‌ రవీంద్రనాథ్‌ (Children's Rabindranath), ‘నేక్‌డ్‌ ఎమాంగ్‌ వోల్వ్స్‌’ వంటి ఎన్నో పుస్తకాలు రాశారు. 76 ఏళ్ల వయసులో గుండెపోటుతో గీతా ముఖర్జీ కన్నుమూశారు. మహిళా రిజర్వేషన్‌ బిల్లుకోసం ఎంతో పోరాడిన ఆమె.. ఆయా ప్రభుత్వాలు దాన్ని పార్లమెంటులో ఆమోదింపజేయడంలో విఫలం కావడంపై ఆగ్రహం వ్యక్తం చేశారు. ఈ బిల్లును ఎలాగైనా ఆమోదం పొందేందుకు చివరి వరకు తన ప్రయత్నాలను కొనసాగించారు.
తర్వాత వాజ్‌పేయీ, మన్మోహన్‌ సింగ్‌ ప్రభుత్వాల హయాంలోనూ ప్రవేశపెట్టినప్పటికీ ఈ బిల్లు సభ ఆమోదానికి నోచుకోలేదు. చివరకు ఈ బిల్లు 2010లో రాజ్యసభ ఆమోదం పొందినా లోక్‌సభలో మాత్రం పెండింగులోనే ఉండిపోయింది. 2014లో లోక్‌సభ రద్దు కావడంతో అక్కడే బిల్లు మురిగిపోయింది. ఈ నేపథ్యంలో మోదీ సర్కార్‌.. మహిళా రిజర్వేషన్లపై కొత్త బిల్లును తీసుకురావడం ప్రాధాన్యత సంతరించుకుంది.
ఈ బిల్లు చట్టంగా మారితే.. లోక్‌సభ, రాష్ట్రాల శాసన సభల్లో మహిళలకు 33 శాతం రిజర్వేషన్లు అమలవుతాయి. అయితే, ఈ బిల్లు ఉభయ సభల్లో ఆమోదం పొందినప్పటికీ.. 2027 తర్వాత రిజర్వేషన్లు అమల్లోకి వస్తాయని కేంద్రం చెబుతోంది. నియోజకవర్గాల పునర్విభజన (Delimitation) తర్వాత రొటేషన్‌ ప్రక్రియలో రిజర్వు సీట్ల కేటాయింపు ఉంటుందని పేర్కొంది.",https://assets.eenadu.net/article_img/200923-geetha-11.jpg
Headline,Time,Detail,images
Geeta Mukherjee: మహిళా రిజర్వేషన్‌ బిల్లుకు మార్గదర్శి గీతా ముఖర్జీ.. ఎవరామె?,Published : 20 Sep 2023 21:25 IST,"ఇంటర్నెట్‌ డెస్క్‌: చట్టసభల్లో రిజర్వేషన్ల కోసం దేశ మహిళలు మూడు దశాబ్దాలుగా ఎదురుచూస్తోన్న బిల్లుకు మోక్షం కలిగే ప్రక్రియ చివరి దశకు చేరింది. తాజాగా ఇది లోక్‌సభలో ఆమోదం పొందడం.. విపక్షాలు కూడా ఈ బిల్లుకు మద్దతివ్వడంతో మహిళా రిజర్వేషన్‌ బిల్లు చట్టరూపం దాల్చేందుకు అడుగు దూరంలో ఉంది. ఈ క్రమంలో లోక్‌సభలో జరిగిన చర్చలో ఈ బిల్లుకు మూలకారణమైన గీతా ముఖర్జీ (Geeta Mukherjee) పేరు పలుమార్లు ప్రస్తావనకు వచ్చింది. ఎవరీ గీతా ముఖర్జీ అని ఒకసారి చరిత్రలోకి తొంగి చూస్తే.. 
మహిళా బిల్లు.. భాజపాకు ‘రాజకీయ ఎజెండా’ కాదు!
మహిళా రిజర్వేషన్‌ బిల్లును 1996లో హెచ్‌డీ దేవెగౌడ సారథ్యంలోని యునైటెడ్‌ ఫ్రంట్‌ ప్రభుత్వం తొలుత లోక్‌సభలో ప్రవేశపెట్టింది. ఈ బిల్లును సెప్టెంబర్‌ 12, 1996లో గీతా ముఖర్జీ తొలిసారి లోక్‌సభలో ప్రవేశపెట్టారు. జాయింట్‌ పార్లమెంటరీ కమిటీ ఛైర్మన్‌గా ఉన్న ఆమె.. బిల్లుపై సమగ్ర సమీక్ష జరిపి, ఏడు కీలక సిఫార్సులు చేశారు. పార్లమెంటు ముందుకు ఈ బిల్లు రావడం ఐదోసారి కావడం గమనార్హం.
కోల్‌కతాలో 1924లో జన్మించిన గీతా ముఖర్జీ.. విద్యార్థి దశలోనే రాజకీయాల్లోకి ప్రవేశించారు. సీపీఐ నేత బిశ్వనాథ్‌ ముఖర్జీని ఆమె వివాహం చేసుకున్నారు. అనంతరం 1946లో బెంగాల్‌ స్టేట్‌ కమిటీ సభ్యురాలిగా ఎన్నికయ్యారు. బ్రిటిషర్లకు వ్యతిరేకంగా జరిగిన విద్యార్థి, కార్మిక ఉద్యమాల్లో చురుగ్గా పాల్గొన్నారు. అరెస్టయి ఆరునెలలపాటు జైల్లో ఉన్నారు.
1967లో పశ్చిమబెంగాల్‌ అసెంబ్లీలో తొలిసారి అడుగుపెట్టిన ఆమె.. 1977 వరకు కొనసాగారు. 1980లో పన్స్కుర లోక్‌సభ స్థానం నుంచి గెలుపొంది.. తన చివరి శ్వాస వరకు (2000) అదే స్థానానికి ప్రాతినిధ్యం వహించారు. సీపీఐ నేషనల్‌ కౌన్సిల్‌, నేషనల్‌ ఎగ్జిక్యూటివ్‌ కమిటీల్లోనూ సభ్యురాలిగా పనిచేశారు. వివిధ పార్లమెంటరీ కమిటీల్లో సభ్యురాలిగా ఉన్న ఆమె.. మహిళలకు సంబంధించిన అనేక కమిటీల్లో ఉన్నారు. సామాజిక న్యాయం, మహిళల హక్కుల కోసం పోరాటంలో తన బలమైన గళాన్ని వినిపించారు.
గీతా ముఖర్జీ బెంగాలీలో భారత్‌ ఉపకథ, చోటోదేర్‌ రవీంద్రనాథ్‌ (Children's Rabindranath), ‘నేక్‌డ్‌ ఎమాంగ్‌ వోల్వ్స్‌’ వంటి ఎన్నో పుస్తకాలు రాశారు. 76 ఏళ్ల వయసులో గుండెపోటుతో గీతా ముఖర్జీ కన్నుమూశారు. మహిళా రిజర్వేషన్‌ బిల్లుకోసం ఎంతో పోరాడిన ఆమె.. ఆయా ప్రభుత్వాలు దాన్ని పార్లమెంటులో ఆమోదింపజేయడంలో విఫలం కావడంపై ఆగ్రహం వ్యక్తం చేశారు. ఈ బిల్లును ఎలాగైనా ఆమోదం పొందేందుకు చివరి వరకు తన ప్రయత్నాలను కొనసాగించారు.
తర్వాత వాజ్‌పేయీ, మన్మోహన్‌ సింగ్‌ ప్రభుత్వాల హయాంలోనూ ప్రవేశపెట్టినప్పటికీ ఈ బిల్లు సభ ఆమోదానికి నోచుకోలేదు. చివరకు ఈ బిల్లు 2010లో రాజ్యసభ ఆమోదం పొందినా లోక్‌సభలో మాత్రం పెండింగులోనే ఉండిపోయింది. 2014లో లోక్‌సభ రద్దు కావడంతో అక్కడే బిల్లు మురిగిపోయింది. ఈ నేపథ్యంలో మోదీ సర్కార్‌.. మహిళా రిజర్వేషన్లపై కొత్త బిల్లును తీసుకురావడం ప్రాధాన్యత సంతరించుకుంది.
ఈ బిల్లు చట్టంగా మారితే.. లోక్‌సభ, రాష్ట్రాల శాసన సభల్లో మహిళలకు 33 శాతం రిజర్వేషన్లు అమలవుతాయి. అయితే, ఈ బిల్లు ఉభయ సభల్లో ఆమోదం పొందినప్పటికీ.. 2027 తర్వాత రిజర్వేషన్లు అమల్లోకి వస్తాయని కేంద్రం చెబుతోంది. నియోజకవర్గాల పునర్విభజన (Delimitation) తర్వాత రొటేషన్‌ ప్రక్రియలో రిజర్వు సీట్ల కేటాయింపు ఉంటుందని పేర్కొంది.",https://assets.eenadu.net/article_img/200923-geetha-11.jpg
Headline,Time,Detail,images
Guntur: తెదేపా మహిళా నేత అరెస్టు.. పోలీసుల తీరును తప్పుబట్టిన న్యాయమూర్తి,Published : 27 Sep 2023 19:57 IST,"గుంటూరు: తండ్రి చనిపోయిన బాధలో అనారోగ్యం పాలైన ఓ మహిళను సోషల్‌మీడియా కేసులో గుంటూరు పోలీసులు బలవంతంగా అరెస్టు చేసి రిమాండ్‌కు పెట్టడాన్ని గుంటూరు ప్రొహిబిషన్‌ అండ్‌ ఎక్సైజు కోర్టు మేజిస్ట్రేట్‌ జి.స్పందన తప్పుబట్టారు. కేసు దర్యాప్తు అధికారి ఈకేసులో సుప్రీంకోర్టు మారదర్శకాలను పాటించలేదని జడ్జి తన ఉత్తర్వుల్లో పేర్కొన్నారు. ‘‘ఏడేళ్లలోపు శిక్ష పడే కేసుల్లో నిందితులను రిమాండ్‌కు పెట్టడం ఏమిటి? 41ఎ నోటీసులు ఇవ్వాలి కదా?’’ అని ప్రశ్నించి రిమాండ్‌కు పెట్టిన ఎస్సైను పిలవాలని పోలీసు సిబ్బందిని ఆదేశించారు. నిందితురాలు శివపార్వతి రిమాండ్‌ను తిరస్కరిస్తున్నట్లు చెప్పారు. ఆమెను సొంతపూచీకత్తుపై విడుదల చేస్తూ ఉత్తర్వులిచ్చారు. 
గుంటూరు విజయపురి కాలనీలో నివాసం ఉండే పిడికిటి శివపార్వతి (అలియాస్‌ లక్ష్మీ గణేష్‌) గుంటూరు పార్లమెంటరీ నియోజకవర్గ తెదేపా మహిళా కార్యదర్శిగా పనిచేస్తున్నారు. స్కిల్‌ డెవలప్‌మెంట్‌కేసులో తెదేపా అధినేత చంద్రబాబునాయుడు అరెస్టు కావటంతో ఆ బాధలో ఉన్న ఆమెకు సోషల్‌మీడియాలో ముఖ్యమంత్రి జగన్‌మోహన్‌రెడ్డి తీరుకు వ్యతిరేకంగా వచ్చిన వీడియోను ఆమె సోషల్‌ మీడియాలో ఫార్వర్డ్‌ చేశారు.
వైకాపా నాయకుల నుంచే ఫిర్యాదు
ముఖ్యమంత్రి ఫొటోను మార్ఫింగ్‌ చేసి పెట్టారని, తమ నాయకుడి గౌరవానికి భంగం కలిగేలా, రెచ్చగొట్టేలా ఆ వీడియోలు ఉన్నాయని ఫార్వర్డు చేసిన మహిళపై చర్యలు తీసుకోవాలని వైకాపా నేతలు ఫిర్యాదు చేశారు. గుంటూరు 42వ డివిజన్‌ ఇంఛార్జి చల్లా శేషిరెడ్డి, ఆపార్టీకే చెందిన పశ్చిమ నియోజకవర్గ సోషల్‌మీడియా కోఆర్డినేటర్‌ రాజవరపు జగదీష్, మరో అభిమాని షేక్‌ ఉస్మాన్‌ ఈనెల 25న ఇచ్చిన ఫిర్యాదులను అనుసరించి పట్టాభిపురం పోలీసులు 341, 342. 344 మూడు ఎఫ్‌ఐఆర్‌లు వేర్వేరుగా నమోదు చేసి శివపార్వతిపై 153, 502, 504, 505(2) ఐపీసీ సెక్షన్లు పెట్టారు. బుధవారం ఉదయం అరెస్టు చేసి కోర్టులో హాజరుపర్చగా న్యాయమూర్తి.. శివపార్వతి రిమాండ్‌ను తిరస్కరించారు.",https://assets.eenadu.net/article_multiple_images/123179363_27gnt1a.jpg
Headline,Time,Detail,images
MLC Kasireddy Narayan Reddy: భారాసకు ఎమ్మెల్సీ కసిరెడ్డి నారాయణరెడ్డి రాజీనామా,Updated : 01 Oct 2023 11:55 IST,హైదరాబాద్: ఉమ్మడి పాలమూరు జిల్లాకు చెందిన ఎమ్మెల్సీ కసిరెడ్డి నారాయణరెడ్డి భారాసకు రాజీనామా చేశారు. కాంగ్రెస్‌లో చేరుతున్నట్లు ఆయన ప్రకటించారు. కాంగ్రెస్‌ ప్రకటించిన ఆరు గ్యారంటీల హామీతో పేదలకు మేలు జరుగుతుందని.. అందుకే ఆ పార్టీలో చేరాలని నిర్ణయించుకున్నట్లు కసిరెడ్డి తెలిపారు. ఈరోజు ఉదయమే టీపీసీసీ చీఫ్‌ రేవంత్‌తో కసిరెడ్డి భేటీ అయిన విషయం తెలిసిందే. వచ్చే ఎన్నికల్లో కల్వకుర్తి నియోజకవర్గం నుంచి ఆయన పోటీ చేస్తారనే ప్రచారం జరుగుతోంది. నాగర్‌కర్నూల్‌ జడ్పీ వైస్‌ఛైర్మన్‌ బాలాజీ సింగ్‌ కూడా భారాసకు గుడ్‌బై చెప్పి కాంగ్రెస్‌లో చేరుతున్నట్లు వెల్లడించారు. ఇదిలా ఉండగా.. మెదక్‌ డీసీసీ అధ్యక్షుడు తిరుపతిరెడ్డి కాంగ్రెస్‌కు రాజీనామా చేశారు.,https://assets.eenadu.net/article_multiple_images/123181921_23181921BRS.jpg
Headline,Time,Detail,images
TSRTC: దసరాకి ఊరెళ్తున్నారా? టీఎస్‌ఆర్టీసీ గుడ్‌న్యూస్‌!,Updated : 01 Oct 2023 19:29 IST,"హైదరాబాద్‌: దసరా, బతుకమ్మ పండుగలకు ఊరెళ్లే ప్రయాణికులకు టీఎస్ఆర్టీసీ(TSRTC) గుడ్‌న్యూస్‌ చెప్పింది. ప్రయాణికులను సురక్షితంగా గమ్యస్థానాలను చేర్చేందుకు వీలుగా 5,265 ప్రత్యేక బస్సులను ఏర్పాటు చేయాలని ప్లాన్‌ చేసినట్టు టీఎస్‌ఆర్టీసీ ఎండీ సజ్జనార్‌ తెలిపారు. ఈ మేరకు ఆయన ఎక్స్‌ (ట్విటర్‌)లో ఓ పోస్ట్‌ పెట్టారు. అక్టోబర్ 13 నుంచి 25వ తేదీ వరకు ఈ ప్రత్యేక బస్సులు ప్రయాణికులకు అందుబాటులో ఉండనున్నాయి.  గతేడాది కన్నా 1000 బస్సులను అదనంగా నడపనున్నారు. ఈ ప్రత్యేక బస్సుల్లో 536 సర్వీసులకు ముందస్తు రిజర్వేషన్ సౌకర్యాన్ని కల్పించారు.  అక్టోబర్ 22న సద్దుల బతుకమ్మ, 23న మహర్నవమి 24న దసరాకు ప్రయాణికుల రద్దీ ఎక్కువగా ఉండే అవకాశం ఉండటంతో .. ఆయా రోజుల్లో అవసరాన్ని బట్టి మరిన్ని ప్రత్యేక బస్సులను నడపనున్నారు. హైదరాబాద్, సికింద్రాబాద్ నుంచి రాష్ట్రం నలుమూలలతో పాటు ఆంధ్రప్రదేశ్, కర్ణాటక, మహారాష్ట్రలకు ప్రత్యేక బస్సులు నడుస్తాయని టీఎస్ఆర్టీసీ ఎండీ సజ్జనార్‌ తెలిపారు.
ప్రత్యేక బస్సులకూ సాధారణ ఛార్జీలే..
మరోవైపు, ప్రత్యేక బస్సులకు సాధారణ ఛార్జీలనే సంస్థ వసూలు చేయనున్నట్టు సజ్జనార్‌ స్పష్టంచేశారు. స్పెషల్ సర్వీసులకు ఒక్క రూపాయి కూడా అదనంగా వసూలు చేయడం లేదన్నారు. హైదరాబాద్‌లో ప్రధాన బస్టాండ్‌లైన ఎంజీబీఎస్, జేబీఎస్‌లతో  పాటు ప్రయాణికుల రద్దీ అధికంగా ఉండే కేపీహెచ్‌బీ కాలనీ, ఉప్పల్ క్రాస్ రోడ్స్, ఉప్పల్ బస్టాండ్, దిల్ సుఖ్ నగర్, ఎల్బీనగర్, ఆరాంఘర్, తదితర ప్రాంతాల నుంచి ప్రత్యేక బస్సులను నడిపించనుంది. పండుగ రోజుల్లో ఎంజీబీఎస్-ఉప్పల్, ఎంజీబీఎస్-జేబీఎస్, ఎంజీబీఎస్-ఎల్బీనగర్ మార్గాల్లో ప్రతి 10 నిమిషాలకో సిటీ బస్సును అందుబాటులో ఉంచనుంది. 
‘‘అక్టోబర్ 21 నుంచి 23 వరకు ప్రయాణికుల రద్దీ దృష్ట్యా రెగ్యులర్, స్పెషల్ సర్వీసులను ఎంబీజీఎస్ నుంచి కాకుండా వివిధ ప్రాంతాల నుంచి నడపాలని టీఎస్‌ఆర్టీసీ నిర్ణయించింది. ఏపీలోని  అనంతపురం, చిత్తూరు, కడప, కర్నూలు, నెల్లూరు, ఒంగోలు, మాచర్ల వైపునకు వెళ్లే బస్సులు సీబీఎస్ నుంచి బయలుదేరుతాయి.  ఆదిలాబాద్, కరీంనగర్, మెదక్, నిజామాబాద్ వైపు వెళ్లే బస్సులు జేబీఎస్, పికెట్ నుంచి వెళ్తాయి. వరంగల్, హన్మకొండ, జనగామ, పరకాల, నర్సంపేట, మహబుబాబాద్, తొర్రూరు, యాదగిరిగుట్ట బస్సులు ఉప్పల్ క్రాస్ రోడ్స్, ఉప్పల్ బస్టాండ్ నుంచి నడుస్తాయి. విజయవాడ, విజయనగరం, గుంటూరు, విశాఖపట్నం బస్సులు ఎల్బీనగర్ నుంచి బయలుదేరుతాయి.  మిగతా సర్వీసులు యథావిధిగా ఎంజీబీఎస్ నుంచే నడుస్తాయి. రెగ్యులర్ సర్వీసుల మాదిరిగానే  ప్రయాణికులను సురక్షితంగా గమ్యం చేర్చడమే లక్ష్యంగా సంస్థ అన్ని చర్యలు తీసుకుంది. ఈ ప్రత్యేక సర్వీసులను ఉపయోగించుకుని క్షేమంగా, సురక్షితంగా ప్రయాణికులకు గమ్యస్థానాలకు చేరుకోవాలని ప్రభుత్వ రంగ సంస్థైన టీఎస్ఆర్టీసీ కోరుతోంది” అని టీఎస్ ఆర్టీసీ ఎండీ సజ్జనార్‌ పేర్కొన్నారు. ఈ ప్రత్యేక సర్వీసుల్లో ముందస్తు రిజర్వేషన్‌ను తమ సంస్థ అధికారిక వెబ్‌సైట్‌ http://tsrtconline.inలో చేసుకోవచ్చన్నారు. దసరా స్పెషల్ సర్వీసులకు సంబంధించి పూర్తి సమాచారం కోసం టీఎస్‌ ఆర్టీసీ కాల్‌ సెంటర్‌ నంబర్లు 040-69440000, 040-23450033ను సంప్రదించాలని సజ్జనార్‌ సూచించారు.",https://assets.eenadu.net/article_img/01102023tsrtc1a.jpg
Headline,Time,Detail,images
